"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"1345","ENSAMXG00000042799",148.254161803911,-0.830054757175345,0.249265859571796,-3.32999777266435,0.000868466787859319,0.00819377410930263,"ap1s3b"
"1346","ENSAMXG00000042828",58.7277880971788,-2.27786511686843,0.443948497670559,-5.13092200744142,2.88326366825489e-07,9.10861544914798e-06,"ildr1b"
"1347","ENSAMXG00000042847",707.03089913256,-0.387700058248239,0.101102012627534,-3.83474124967767,0.000125696546716516,0.00170595434560644,"fermt2"
"1348","ENSAMXG00000042888",454.519579853421,-0.477437020355708,0.121030223787568,-3.94477515958083,7.98748884939839e-05,0.00116817894898568,"raraa"
"1350","ENSAMXG00000042915",354.172850252767,-0.368289355171876,0.118827443500636,-3.09936277615789,0.00193937393101214,0.0157392344909186,"HDAC3"
"1351","ENSAMXG00000042945",406.744181704123,-0.472652706494883,0.126963686345535,-3.72273931310208,0.000197072968782993,0.00247262457093097,"capza1a"
"1353","ENSAMXG00000042964",17.5814567519621,-3.51322089232037,0.681094764870452,-5.15819688173437,2.49339360898704e-07,8.043591882838e-06,"soat2"
"1354","ENSAMXG00000042974",93.6954376155177,-6.15965251172957,1.17447309489877,-5.24460929627382,1.56613844850868e-07,5.27549648066929e-06,"birc5a"
"1355","ENSAMXG00000042981",315.004005808612,-1.03596066392378,0.180315843861257,-5.74525588955394,9.17820796398731e-09,4.09811375757481e-07,"pax7b"
"1356","ENSAMXG00000042996",525.401470587447,-0.497577571564104,0.122069060730289,-4.07619726560769,4.57781873440029e-05,0.000741244297968773,"micos13"
"1357","ENSAMXG00000043004",7.56016249338226,-5.0172943392754,1.58063362784246,-3.1742297841176,0.00150234703516029,0.0127993252995499,"cavin4a"
"1359","ENSAMXG00000043038",373.080665011908,-0.480638792592191,0.160191067368024,-3.00040945159551,0.00269616903664875,0.0203914497699652,"METTL7A"
"1361","ENSAMXG00000043147",2687.48517607928,-0.365973583348432,0.0837556281233811,-4.36954019148794,1.24508423759473e-05,0.00023870043526459,"birc2"
"1362","ENSAMXG00000043205",29.4297929459595,-3.46930902124763,0.583327942754198,-5.94744185383473,2.72365469817283e-09,1.35980082029313e-07,"oacyl"
"1363","ENSAMXG00000043208",53.3863010718867,-0.94263417301617,0.325207890534013,-2.89855873874494,0.00374882081143956,0.0264709768984107,"kcne4"
"1365","ENSAMXG00000043246",796.434140233656,-0.437503579719028,0.154110374444167,-2.83889764914907,0.00452696748549912,0.0304002720453354,"upp1"
"1366","ENSAMXG00000043300",203.714444612502,-0.904034117859389,0.158667470609354,-5.69766515081822,1.21459305299658e-08,5.26480580465571e-07,"brms1"
"1368","ENSAMXG00000043347",2495.05673797229,-0.555432050609611,0.0888315340039829,-6.25264504139608,4.03558656064175e-10,2.47974229138335e-08,"necab3"
"1369","ENSAMXG00000043380",572.848782203214,-0.592648835768037,0.123685524898346,-4.79157796561172,1.65474693667302e-06,4.13071128909075e-05,"satb1b"
"1370","ENSAMXG00000043418",107.081270132968,-0.950278964220796,0.203571117573379,-4.66804414864136,3.04080568375527e-06,6.95900618622027e-05,"zbtb24"
"1371","ENSAMXG00000043460",909.633779544476,-0.373910993158957,0.127322510874667,-2.93672336957779,0.00331699844447719,0.0241056103778527,"lmnb2"
"1372","ENSAMXG00000043462",10373.1169139993,-0.555215917226339,0.104905298051722,-5.29254410918885,1.20626362405079e-07,4.19814777872449e-06,"atp1b1b"
"1373","ENSAMXG00000043478",410.109249690811,-0.369197511459527,0.124396147505595,-2.96791756708481,0.00299824727373173,0.0221566511087444,"kcnab2b"
"1375","ENSAMXG00000043493",118.123005984603,-0.737377059330755,0.233813347736162,-3.15369959187626,0.00161214944594765,0.0135317782445493,"tlx3b"
"1376","ENSAMXG00000043532",626.837024769924,-0.394584787881292,0.140650613966082,-2.80542527867278,0.00502502307112584,0.0328250630911744,"slc25a38b"
"1377","ENSAMXG00000043573",1178.45310001877,-0.321883775517799,0.089192692450333,-3.60885815502251,0.000307547702210953,0.00357223446488202,"rab3aa"
"1379","ENSAMXG00000043610",3468.63149004456,-0.409322299730142,0.0889230738574899,-4.60310560548245,4.16237030800173e-06,9.15121388161585e-05,"pcp4a"
"1381","ENSAMXG00000043652",13.6544306313355,-2.54439462525586,0.724144737832884,-3.51365478795076,0.000441986813993918,0.00479891832022523,"ubtd1a"
"1382","ENSAMXG00000043710",5605.39134353896,-0.224027671663685,0.0712502599028586,-3.14423655393147,0.00166520771356558,0.0139112845592941,"slc25a3b"
"1383","ENSAMXG00000043731",192.442245899311,-0.404044268700824,0.152203780253228,-2.65462702719078,0.00793961401072209,0.0465200925706821,"clpp"
"1384","ENSAMXG00000043746",586.161352373581,-0.45327105901556,0.13645621316554,-3.32173265328476,0.000894603659708538,0.0083791046295984,"tmem222b"
"1386","ENSAMXG00000043756",18.6665470926637,-1.6609998664411,0.586320653678809,-2.83292061437599,0.00461248393035893,0.0308756655753276,"asb5a"
"1389","ENSAMXG00000043823",3259.61050920502,-0.353921825106366,0.106259924301058,-3.33071783585718,0.000866223581418423,0.00818642286101073,"ptmaa"
"1390","ENSAMXG00000043836",74.2425108343665,-1.29848371414368,0.274765425605811,-4.72579004902361,2.29222388441802e-06,5.42342110876055e-05,"RNF122"
"1392","ENSAMXG00000043863",2420.06741973162,-0.221458865445468,0.0812111700048591,-2.72695080531677,0.00639225684848816,0.0395013641152995,"syngr3b"
"1393","ENSAMXG00000043882",1509.13068418338,-0.407279235488334,0.0827086301852857,-4.9242652740825,8.46779021978047e-07,2.28005105837588e-05,"sms"
"1394","ENSAMXG00000043911",16.0723889533557,-4.2363790747345,0.912863656572169,-4.6407577344488,3.4713391268433e-06,7.76422851370618e-05,"capns1b"
"1396","ENSAMXG00000043946",225.959498834279,-0.441124652411928,0.14526302939899,-3.03673036585451,0.00239159283309807,0.0185564152521832,"zfx"
"1397","ENSAMXG00000043976",661.85787781985,-0.317465505399379,0.106097027162873,-2.9922186689739,0.0027695780484679,0.020824595142559,"lzts2a"
"1399","ENSAMXG00000044026",4573.15679792107,-0.274528016307121,0.0748109989427123,-3.66962104753266,0.000242910294412653,0.00292731335400305,"pip4k2ab"
"1401","ENSAMXG00000044063",866.19131553174,-0.469654286418398,0.110321093218725,-4.25715765422347,2.07042357592911e-05,0.000375880470629986,"plppr4b"
"1402","ENSAMXG00000044106",19.883941454216,-1.75520322428354,0.548511565050359,-3.19993840808515,0.00137456958588985,0.0118955837534513,"nphp4"
"1403","ENSAMXG00000044125",488.8174036493,-0.380571773689591,0.123942218916242,-3.07055801499549,0.0021365917327759,0.0169703249608503,"rcbtb2"
